date,strategy,spy_calibrated_rf_pred,tlt_calibrated_rf_pred,spy_rf_uncertainty,tlt_rf_uncertainty,spy_unc_scaled,tlt_unc_scaled,spy_price_ma5_gap,spy_price_ma20_gap,spy_ret_lag1,spy_ret_lag5,w_spy,w_tlt,w_cash,turnover,transaction_cost,gross_return,net_return,portfolio_value,drawdown
2025-07-09,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0028163406054207,0.0028163406054207,1.2049718287599047,0.0
2025-07-10,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.0035216174928224,-0.0035216174928224,1.2007283788893857,-0.0035216174928224264
2025-07-11,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.001906397597942,0.001906397597942,1.2030174445866813,-0.0016219334980095423
2025-07-14,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.004282421636416,-0.004282421636416,1.1978656166529973,-0.00589740933132088
2025-07-15,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0033376150794742,0.0033376150794742,1.201863630998322,-0.002579477534160768
2025-07-16,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0061010407212429,0.0061010407212429,1.2091962499524236,0.0
2025-07-17,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.000732779327196,-0.000732779327196,1.2083101759379355,-0.0007327793271959537
2025-07-18,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0018944777745851,0.0018944777745851,1.210599292711055,0.0
2025-07-21,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0001431109223679,0.0001431109223679,1.2107725426924527,0.0
2025-07-22,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0084715559470034,0.0084715559470034,1.2210296700269674,0.0
2025-07-23,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0003309007147567,0.0003309007147567,1.2214337096175185,0.0
2025-07-24,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0042154525321877,0.0042154525321877,1.2265826054416251,0.0
2025-07-25,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.0002510350619687,-0.0002510350619687,1.2262746902012585,-0.000251035061968663
2025-07-28,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.0026411333261565,-0.0026411333261565,1.2230359352499458,-0.0028915053710567573
2025-07-29,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.0012601246347007,-0.0012601246347007,1.221494757538813,-0.004147986348608135
2025-07-30,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.0037582800219577,-0.0037582800219577,1.216904038194629,-0.007890677076340391
2025-07-31,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.0165261776345154,-0.0165261776345154,1.1967932658952656,-0.024286451979835477
2025-08-01,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0150853553848551,0.0150853553848551,1.214847317633497,-0.009567466354133414
2025-08-04,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.0050827644404202,-0.0050827644404202,1.2086725348868896,-0.014601601616783921
2025-08-05,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0076303958197283,0.0076303958197283,1.217895184744511,-0.007082621796993704
2025-08-06,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.0008379750805715,-0.0008379750805715,1.216874618928947,-0.007914661816994184
